Name,Rating,Review_Text,sentiment
HOTEL AMBIENCE DX PAHARGANJ NEW Delhi NEAR Rk ASHRAM METRO STATION,10.0,Everything is good in hotel especially the food of the hotel is soo tasty and i loved there fried rice (tosted wok rice) with prawn is soo good  😋. If somebody go in the hotel must try fried rice with prawn.,positif
HOTEL AMBIENCE DX PAHARGANJ NEW Delhi NEAR Rk ASHRAM METRO STATION,9.0,Great Wi-Fi  staff friendly and helpful,positif
HOTEL AMBIENCE DX PAHARGANJ NEW Delhi NEAR Rk ASHRAM METRO STATION,9.0,Everything ....great value for money,netral
Hotel Star Villa - Budget Friendly,10.0,"Very friendly helpful staff 
Comfy bed and a great night sleep 
Good location a walk from the train station",positif
Hotel Star Villa - Budget Friendly,8.0,"The staff was veryyy friendly, lovely and helpful. They helped me carry my heavy luggage from station to hotel. They were very kind and were loyal too. They didn't charge anything extra. The bill was same as shown in Booking.com. The room was also very clean and as same in the pictures.",positif
Hotel Star Villa - Budget Friendly,7.0," · Staff always looking to take money from you, they go with you for a SIM card and they get a % as they charge you the double, the same for money exchange....They will get a better tip invoicing that kind of things.....",positif
Hotel Star Villa - Budget Friendly,8.0,Arif and staff very friendly,positif
Hotel Star Villa - Budget Friendly,7.0,Nice comfortable bed,positif
Hotel Star Villa - Budget Friendly,8.0,It's okay,positif
Hotel Star Villa - Budget Friendly,8.0,It's walking distance from the station and in the center of the market. The staff was good and helpful.,positif
Hotel Star Villa - Budget Friendly,6.0,Everything is good a descent stay for 1 day.,positif
Hotel Star Villa - Budget Friendly,6.0,Staff are very good!,positif
Hotel Star Villa - Budget Friendly,6.0,Good,positif
The Oakland Plaza by Orion Hotels,10.0,Location and food room was  also clear and fresh,positif
The Oakland Plaza by Orion Hotels,7.0,Hotel location was good. Rooms were nice and comfortable,positif
The Oakland Plaza by Orion Hotels,6.0,Liked the location and the room size and amenities provided.,positif
The Oakland Plaza by Orion Hotels,8.0,"I like the Location , Breakfast was amazing i can say Excellent , Housekeeping was far excellent and supportive . Room Contains all major Services one Usually required for a Night..",positif
The Oakland Plaza by Orion Hotels,6.0, · It is very much expensive for there food ....as a example water 1lit 60 rupees MRP but they are taken 60.00+ GST,negatif
The Oakland Plaza by Orion Hotels,7.0,Food,netral
The Oakland Plaza by Orion Hotels,8.0,nice,positif
The Oakland Plaza by Orion Hotels,8.0,good location and good connectivity,positif
The Oakland Plaza by Orion Hotels,7.0,the service was Good,positif
The Oakland Plaza by Orion Hotels,7.0," · I didn't like that fact that I had an offer for welcome drinks which was not provided even after asked twice, It's not about the drinks it's about how you provide the service.
It was my second visit , and same thing happened",positif
Hotel International Inn - Near Delhi Airport,10.0,very good i really enjoyed my stay here thanku mahesh we definitely come here again,positif
Hotel International Inn - Near Delhi Airport,7.0,"The reception faces the main road and is as shown on your booking.com page. After checking in, I was taken thru a back door, into a passage, with a lot of mysterious twists and turns, finally entering another building !!
I was asked to make the payment there at that counter. This counter was of another hotel (Classic, I think) and that opened into the alley behind Hotel International Inn. 
So to that extent I felt cheated. 
The interiors were shoddy. The room was spacious, but with old furniture, TV...slow Wi-Fi. The only thing is favour was the room was clean.
And the food was frightfully expensive!! absolutely 3-4 star rates.",negatif
Hotel International Inn - Near Delhi Airport,7.0,They were not initially complying to the terms  of booking.,netral
Hotel International Inn - Near Delhi Airport,9.0,"Very neat clean and spacious hotel..... The hotel is at main road, at a location visible from all around. Nice entrance, rooms were very good. The manager and the staff was helpful. Nice Cozy place, in house restaurant Good Food.",positif
Hotel International Inn - Near Delhi Airport,9.0,Nice experience while short stay. The rooms are good and price are reasonable r its ok because the rooms are well maintained. Behaviour of the staff is quite nice.,positif
Hotel International Inn - Near Delhi Airport,9.0,"The rooms are spacious and have nice finish. Overall Neat & Clean property and Clean Amenities like linen, towels etc.
Food is good. Good for overnight stay.",positif
Hotel International Inn - Near Delhi Airport,7.0,The location and food were very good. The hotel was clean.,positif
Hotel International Inn - Near Delhi Airport,9.0,"The Location is Excellent: Very near to the airport. Taxis are easily available (I tried at 3.45AM).
I requested front desk for a quiet room and I was provided room on ground floor, which was clean and quiet at night. The AC was working well and hot water was available too. The washroom was clean too. 
Had a good sleep, as had to catch an early morning flight. 
Recommend this property to the travelers seeking a short stay for flights.
The only negative is that the Airtel signals were very poor in the room and had to go out for a call. But, maybe the other networks work well.",positif
Hotel International Inn - Near Delhi Airport,8.0,"The room is Good, the breakfast and the location is excellent",positif
Hotel International Inn - Near Delhi Airport,8.0,Location was great.,positif
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""",10.0,Very comfortable and clean hotel,positif
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""",5.0,"Wi-fi was good , staff was friendly",positif
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""",6.0,Old type furniture,positif
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""",7.0,Location,netral
"Hotel R DELUXE ""Couple Friendly Vaccinated Staff""",6.0,They made some concessions for us.,netral
"Ambassador, New Delhi - IHCL SeleQtions",10.0,location. spacious excellent food good staff,positif
"Ambassador, New Delhi - IHCL SeleQtions",7.0,"i liked them. but, i was upset because not agreeing to my request of early check in. had to wait for two hours in a friends place. embarrassing",positif
"Ambassador, New Delhi - IHCL SeleQtions",8.0,Location,netral
"Ambassador, New Delhi - IHCL SeleQtions",7.0,Nice room and good bed.,positif
"Ambassador, New Delhi - IHCL SeleQtions",8.0,Great location and lovely art deco style hotel,positif
"Ambassador, New Delhi - IHCL SeleQtions",7.0,"Wonderful ambience, very polite staff
Breakfast is absolutely amazing, as good as a lunch buffet. Location is superb, Swimming trip to taj included.",positif
"Ambassador, New Delhi - IHCL SeleQtions",8.0,Location is very convenient. Food and service was excellent. Room was clean and spacious. The responsiveness was remarkable.,positif
"Ambassador, New Delhi - IHCL SeleQtions",8.0,"Location 
Staff",netral
"Ambassador, New Delhi - IHCL SeleQtions",9.0,"Comfortable, clean, spacious rooms. Excellent service provided by the staff. Good location right next to Khan Market.",positif
"Ambassador, New Delhi - IHCL SeleQtions",8.0,Overall value for money and situated in the heart of city,netral
Hotel De Tark Near Delhi Airport,10.0,Hotel was good and amazing. Rooms are comfortable with window AC tv WiFi also facilities are available here mostly service was outstanding in this hotel the tark.. location was current nearby international airport,positif
Hotel De Tark Near Delhi Airport,9.0,excellent service with the staff who courteously took care of our requirements,positif
Hotel De Tark Near Delhi Airport,9.0,"My stay was excellent rom was very neet and clean service can be better.
Very close to airport.",positif
Hotel De Tark Near Delhi Airport,7.0,Nice property,positif
Hotel De Tark Near Delhi Airport,8.0,excellent service with the staff who courteously took care of our requirements,positif
Hotel De Tark Near Delhi Airport,9.0,"Location and clean and big Room.
It nice restaurant variety of options",positif
Hotel De Tark Near Delhi Airport,9.0,"Overall stay was good. But what I liked the most was the breakfast , breakfast was delicious and delivered to the room on time",positif
Hotel De Tark Near Delhi Airport,9.0,Staff was very friendly and helpful specially front office manager Nitin.the location was very safe and convenient for a bit of shopping,positif
Hotel De Tark Near Delhi Airport,8.0,I was really happy to stay there I actullay extended the stay as I like the calmness and behaviour.,positif
Hotel De Tark Near Delhi Airport,9.0,It was good food for the money we paid.Location is very good since it's closer to delhi airport.,positif
FabHotel Chattarpur Enclave,10.0,"good facilities in the rooms and very clean rooms,",positif
FabHotel Chattarpur Enclave,8.0,"Good location,Good facility,Good staff behaviour,Good Wi-Fi",positif
FabHotel Chattarpur Enclave,8.0,very good hotel,positif
FabHotel Chattarpur Enclave,8.0,"Room was excellent, clean. Room service,",positif
FabHotel Chattarpur Enclave,8.0,Rooms management,netral
FabHotel Chattarpur Enclave,8.0,They will maintain your room very well,positif
FabHotel Chattarpur Enclave,8.0,The location of the hotel is perfect,positif
FabHotel Chattarpur Enclave,8.0,All over everything good but cleaning wise not good,positif
FabHotel Chattarpur Enclave,8.0,"Hotel FabHotel Chattarpur Enclave are spacious and clean with good price. The location of hotel is wonderful, do visit for great experience. Hotel staff was quick and responsive. Great Hospitality
.mr nareneder who was recomandid to visit that hottel is very greatful .",positif
FabHotel Chattarpur Enclave,8.0,It was nice and comfortable stay. Rooms are well maintained and cleaned. Food  was delicious. Check in and checkout process was very smooth at front desk.,positif
